,name,type,latitude_deg,longitude_deg,iso_country,iso_region,municipality,icao_code,iata_code,municipality_iso_country
1361,Craiova Airport,medium_airport,44.3181,23.888599,RO,RO-DJ,Craiova,LRCV,CRA,"Craiova,RO"
1362,Oradea International Airport,medium_airport,47.025299072265625,21.90250015258789,RO,RO-BH,Oradea,LROD,OMR,"Oradea,RO"
1363,Sibiu International Airport,medium_airport,45.78559875488281,24.09129905700684,RO,RO-SB,Sibiu,LRSB,SBZ,"Sibiu,RO"
1364,Satu Mare Airport,medium_airport,47.70330047607422,22.88570022583008,RO,RO-SM,Satu Mare,LRSM,SUJ,"Satu Mare,RO"
1365,Suceava Stefan cel Mare Airport,medium_airport,47.6875,26.35409927368164,RO,RO-SV,Suceava,LRSV,SCV,"Suceava,RO"
1366,Tulcea Danube Delta Airport,medium_airport,45.0625,28.7143,RO,RO-TL,Tulcea,LRTC,TCE,"Tulcea,RO"
1367,Geneva Cointrin International Airport,large_airport,46.23809814453125,6.108950138092041,CH,CH-GE,Geneva,LSGG,GVA,"Geneva,CH"
1368,Sion Airport,medium_airport,46.219166,7.326944,CH,CH-VS,Sion,LSGS,SIR,"Sion,CH"
1369,Lugano Airport,medium_airport,46.00429916379999,8.9105796814,CH,CH-TI,Lugano,LSZA,LUG,"Lugano,CH"
1370,Bern Belp Airport,medium_airport,46.914100647,7.497149944309999,CH,CH-BE,Bern,LSZB,BRN,"Bern,CH"
1371,Grenchen Airport,medium_airport,47.181599,7.41719,CH,CH-SO,Grenchen,LSZG,ZHI,"Grenchen,CH"
1372,Zürich Airport,large_airport,47.458056,8.548056,CH,CH-ZH,Zurich,LSZH,ZRH,"Zurich,CH"
1373,Esenboğa International Airport,large_airport,40.1281013489,32.995098114,TR,TR-06,Ankara,LTAC,ESB,"Ankara,TR"
1374,Etimesgut Air Base,medium_airport,39.949798584,32.6885986328,TR,TR-06,Ankara,LTAD,ANK,"Ankara,TR"
1375,Afyon Air Base,medium_airport,38.726398,30.601101,TR,TR-03,Afyonkarahisar,LTAH,AFY,"Afyonkarahisar,TR"
1376,Antalya International Airport,large_airport,36.898701,30.800501,TR,TR-07,Antalya,LTAI,AYT,"Antalya,TR"
1377,Gaziantep International Airport,large_airport,36.9472007751,37.4786987305,TR,TR-27,Gaziantep,LTAJ,GZT,"Gaziantep,TR"
1378,Kastamonu Airport,medium_airport,41.314201,33.795799,TR,TR-37,Kastamonu,LTAL,KFS,"Kastamonu,TR"
1379,Konya Airport,medium_airport,37.979,32.561901,TR,TR-42,Konya,LTAN,KYA,"Konya,TR"
1380,Zonguldak Çaycuma Airport,medium_airport,41.506401,32.0886,TR,TR-67,Zonguldak,LTAS,ONQ,"Zonguldak,TR"
1381,Malatya Erhaç Airport,medium_airport,38.4352989197,38.0909996033,TR,TR-44,Malatya,LTAT,MLX,"Malatya,TR"
1382,Kayseri Erkilet Airport,medium_airport,38.770401001,35.4953994751,TR,TR-38,Kayseri,LTAU,ASR,"Kayseri,TR"
1383,Tokat Airport,medium_airport,40.307430267333984,36.367408752441406,TR,TR-60,Tokat,LTAW,TJK,"Tokat,TR"
1384,Çardak Airport,medium_airport,37.7855987549,29.7012996674,TR,TR-20,Denizli,LTAY,DNZ,"Denizli,TR"
1385,Bursa Yenişehir Airport,medium_airport,40.2551994324,29.5625991821,TR,TR-16,Bursa,LTBR,YEI,"Bursa,TR"
1386,Diyarbakir Airport,medium_airport,37.893901825,40.2010002136,TR,TR-21,Diyarbakir,LTCC,DIY,"Diyarbakir,TR"
1387,Erzincan Airport,medium_airport,39.7102012634,39.5270004272,TR,TR-24,Erzincan,LTCD,ERC,"Erzincan,TR"
1388,Erzurum International Airport,large_airport,39.9565010071,41.17020034789999,TR,TR-25,Erzurum,LTCE,ERZ,"Erzurum,TR"
1389,Kars Airport,medium_airport,40.562198638916016,43.1150016784668,TR,TR-36,Kars,LTCF,KSY,"Kars,TR"
1390,Trabzon International Airport,large_airport,40.99509811401367,39.78969955444336,TR,TR-61,Trabzon,LTCG,TZX,"Trabzon,TR"
1391,Van Ferit Melen Airport,medium_airport,38.46820068359375,43.332298278808594,TR,TR-65,Van,LTCI,VAN,"Van,TR"
1392,Batman Airport,medium_airport,37.9290008545,41.1166000366,TR,TR-72,Batman,LTCJ,BAL,"Batman,TR"
1393,Siirt Airport,medium_airport,37.97890090942383,41.84040069580078,TR,TR-56,Siirt,LTCL,SXZ,"Siirt,TR"
1394,Sinop Airport,medium_airport,42.018313,35.071774,TR,TR-57,Sinop,LTCM,NOP,"Sinop,TR"
1395,Mardin Airport,medium_airport,37.2233009338,40.6316986084,TR,TR-47,Mardin,LTCR,MQM,"Mardin,TR"
1396,Hakkari Yüksekova Airport,medium_airport,37.5497,44.2381,TR,TR-30,Hakkari,LTCW,YKO,"Hakkari,TR"
1397,Süleyman Demirel International Airport,large_airport,37.8554000854,30.3684005737,TR,TR-32,Isparta,LTFC,ISE,"Isparta,TR"
1398,Balıkesir Körfez Airport,medium_airport,39.554599762,27.0137996674,TR,TR-10,Edremit,LTFD,EDO,"Edremit,TR"
1399,Milas Bodrum International Airport,large_airport,37.25059890749999,27.6643009186,TR,TR-48,Bodrum,LTFE,BJV,"Bodrum,TR"
1400,Samsun-Çarşamba Airport,medium_airport,41.254501,36.567101,TR,TR-55,Samsun,LTFH,SZF,"Samsun,TR"
1401,Lublin Airport,medium_airport,51.240278,22.713611,PL,PL-LU,Lublin,EPLB,LUZ,"Lublin,PL"
1402,Ohrid St. Paul the Apostle Airport,medium_airport,41.18,20.7423,MK,MK-003,Ohrid,LWOH,OHD,"Ohrid,MK"
1403,Skopje International Airport,large_airport,41.961601,21.621401,MK,MK-004,Skopje,LWSK,SKP,"Skopje,MK"
1404,Gibraltar Airport,medium_airport,36.1511993408,-5.3496599197400005,GI,GI-U-A,Gibraltar,LXGB,GIB,"Gibraltar,GI"
1405,Belgrade Nikola Tesla Airport,large_airport,44.8184013367,20.3090991974,RS,RS-00,Belgrade,LYBE,BEG,"Belgrade,RS"
1406,Batajnica Air Base,medium_airport,44.935299,20.2575,RS,RS-07,Batajnica,LYBT,BJY,"Batajnica,RS"
1407,Morava Airport,medium_airport,43.818298,20.5872,RS,RS-18,Kraljevo,LYKV,KVO,"Kraljevo,RS"
1408,Nis Airport,medium_airport,43.337299,21.853701,RS,RS-20,Nis,LYNI,INI,"Nis,RS"
1409,Podgorica Airport / Podgorica Golubovci Airbase,large_airport,42.359402,19.2519,ME,ME-16,Podgorica,LYPG,TGD,"Podgorica,ME"
1410,M. R. Štefánik Airport,large_airport,48.17020034790039,17.21269989013672,SK,SK-BL,Bratislava,LZIB,BTS,"Bratislava,SK"
1411,Poprad-Tatry Airport,medium_airport,49.073600769,20.2411003113,SK,SK-KI,Poprad,LZTT,TAT,"Poprad,SK"
1412,Maria Montez International Airport,medium_airport,18.25149917602539,-71.12039947509766,DO,DO-04,Barahona,MDBH,BRX,"Barahona,DO"
1413,Samaná El Catey International Airport,medium_airport,19.2670001984,-69.7419967651,DO,DO-20,Samana,MDCY,AZS,"Samana,DO"
1414,Casa De Campo International Airport,medium_airport,18.45070075988769,-68.91179656982422,DO,DO-12,La Romana,MDLR,LRM,"La Romana,DO"
1415,Gregorio Luperon International Airport,medium_airport,19.75790023803711,-70.56999969482422,DO,DO-18,Puerto Plata,MDPP,POP,"Puerto Plata,DO"
1416,Las Américas International Airport,large_airport,18.42970085144,-69.668899536133,DO,DO-01,Santo Domingo,MDSD,SDQ,"Santo Domingo,DO"
1417,Cibao International Airport,medium_airport,19.406099319458008,-70.60469818115234,DO,DO-25,Santiago,MDST,STI,"Santiago,DO"
1418,Coban Airport,medium_airport,15.468999862670898,-90.40670013427734,GT,GT-AV,Coban,MGCB,CBV,"Coban,GT"
1419,La Aurora Airport,large_airport,14.5833,-90.527496,GT,GT-GU,Guatemala City,MGGT,GUA,"Guatemala City,GT"
1420,Puerto Barrios Airport,medium_airport,15.7309,-88.583801,GT,GT-IZ,Puerto Barrios,MGPB,PBR,"Puerto Barrios,GT"
1421,Retalhuleu Airport,medium_airport,14.520999908447266,-91.69730377197266,GT,GT-RE,Retalhuleu,MGRT,RER,"Retalhuleu,GT"
1422,Goloson International Airport,medium_airport,15.7425,-86.852997,HN,HN-AT,La Ceiba,MHLC,LCE,"La Ceiba,HN"
1423,Ramón Villeda Morales International Airport,medium_airport,15.4526,-87.923599,HN,HN-CR,San Pedro Sula,MHLM,SAP,"San Pedro Sula,HN"
1424,Coronel Enrique Soto Cano Air Base,medium_airport,14.3824,-87.621201,HN,HN-CM,Comayagua,MHSC,XPL,"Comayagua,HN"
1425,Tela Airport,medium_airport,15.7759,-87.4758,HN,HN-AT,Tela,MHTE,TEA,"Tela,HN"
1426,Toncontín International Airport,medium_airport,14.06089973449707,-87.21720123291016,HN,HN-FM,Tegucigalpa,MHTG,TGU,"Tegucigalpa,HN"
1427,Trujillo Airport,medium_airport,15.9268,-85.938202,HN,HN-CL,Trujillo,MHTJ,TJI,"Trujillo,HN"
1428,Norman Manley International Airport,large_airport,17.935699462890625,-76.7874984741211,JM,JM-01,Kingston,MKJP,KIN,"Kingston,JM"
1429,Sangster International Airport,medium_airport,18.503700256347656,-77.91339874267578,JM,JM-08,Montego Bay,MKJS,MBJ,"Montego Bay,JM"
1430,Del Norte International Airport,medium_airport,25.865601,-100.237,MX,MX-NLE,Monterrey,MMAN,NTR,"Monterrey,MX"
1431,General Mariano Escobedo International Airport,large_airport,25.7784996033,-100.107002258,MX,MX-NLE,Monterrey,MMMY,MTY,"Monterrey,MX"
1432,Jesús Terán Paredo International Airport,medium_airport,21.705601,-102.318001,MX,MX-AGU,Aguascalientes,MMAS,AGU,"Aguascalientes,MX"
1433,Ciudad del Carmen International Airport,medium_airport,18.65369987487793,-91.79900360107422,MX,MX-CAM,Ciudad del Carmen,MMCE,CME,"Ciudad del Carmen,MX"
1434,Chetumal International Airport,medium_airport,18.50469970703125,-88.32679748535156,MX,MX-ROO,Chetumal,MMCM,CTM,"Chetumal,MX"
1435,Ingeniero Alberto Acuña Ongay International Airport,medium_airport,19.816799163800003,-90.5002975464,MX,MX-CAM,Campeche,MMCP,CPE,"Campeche,MX"
1436,General Roberto Fierro Villalobos International Airport,medium_airport,28.702899932900003,-105.964996338,MX,MX-CHH,Chihuahua,MMCU,CUU,"Chihuahua,MX"
1437,General Pedro Jose Mendez International Airport,medium_airport,23.7033004761,-98.9564971924,MX,MX-TAM,Ciudad Victoria,MMCV,CVM,"Ciudad Victoria,MX"
1438,Captain Rogelio Castillo National Airport,medium_airport,20.546,-100.887001,MX,MX-GUA,Celaya,MMCY,CYW,"Celaya,MX"
1439,Cozumel International Airport,medium_airport,20.52239990234375,-86.92559814453125,MX,MX-ROO,Cozumel,MMCZ,CZM,"Cozumel,MX"
1440,General Guadalupe Victoria International Airport,medium_airport,24.1242008209,-104.527999878,MX,MX-DUR,Durango,MMDO,DGO,"Durango,MX"
1441,Amado Nervo National Airport,medium_airport,21.4195,-104.843002,MX,MX-NAY,Tepic,MMEP,TPQ,"Tepic,MX"
1442,Don Miguel Hidalgo Y Costilla International Airport,large_airport,20.52179908752441,-103.31099700927734,MX,MX-JAL,Guadalajara,MMGL,GDL,"Guadalajara,MX"
1443,General José María Yáñez International Airport,medium_airport,27.9689998626709,-110.9250030517578,MX,MX-SON,Guaymas,MMGM,GYM,"Guaymas,MX"
1444,General Ignacio P. Garcia International Airport,large_airport,29.095899581900003,-111.047996521,MX,MX-SON,Hermosillo,MMHO,HMO,"Hermosillo,MX"
1445,Licenciado Miguel de la Madrid Airport,medium_airport,19.277,-103.577002,MX,MX-COL,Colima,MMIA,CLQ,"Colima,MX"
1446,Plan De Guadalupe International Airport,medium_airport,25.54949951171875,-100.9290008544922,MX,MX-COA,Saltillo,MMIO,SLW,"Saltillo,MX"
1447,El Lencero Airport,medium_airport,19.4750995636,-96.7975006104,MX,MX-VER,Xalapa,MMJA,JAL,"Xalapa,MX"
1448,Valle del Fuerte International Airport,large_airport,25.685447,-109.081055,MX,MX-SIN,Los Mochis,MMLM,LMM,"Los Mochis,MX"
1449,Del Bajío International Airport,medium_airport,20.9935,-101.481003,MX,MX-GUA,Silao,MMLO,BJX,"Silao,MX"
1450,Manuel Márquez de León International Airport,medium_airport,24.0727005005,-110.361999512,MX,MX-BCS,La Paz,MMLP,LAP,"La Paz,MX"
1451,Loreto International Airport,medium_airport,25.989200592041016,-111.3479995727539,MX,MX-BCS,Loreto,MMLT,LTO,"Loreto,MX"
1452,General Servando Canales International Airport,medium_airport,25.7698993683,-97.5252990723,MX,MX-TAM,Matamoros,MMMA,MAM,"Matamoros,MX"
1453,General Rodolfo Sánchez Taboada International Airport,medium_airport,32.6306,-115.241997,MX,MX-BCN,Mexicali,MMML,MXL,"Mexicali,MX"
1454,General Francisco J. Mujica International Airport,medium_airport,19.849899,-101.025002,MX,MX-MIC,Morelia,MMMM,MLM,"Morelia,MX"
1455,Licenciado Benito Juarez International Airport,large_airport,19.4363,-99.072098,MX,MX-DIF,Mexico City,MMMX,MEX,"Mexico City,MX"
1456,Quetzalcóatl International Airport,medium_airport,27.4438991547,-99.5705032349,MX,MX-TAM,Nuevo Laredo,MMNL,NLD,"Nuevo Laredo,MX"
1457,Xoxocotlán International Airport,medium_airport,16.9999008179,-96.726600647,MX,MX-OAX,Oaxaca,MMOX,OAX,"Oaxaca,MX"
1458,Hermanos Serdán International Airport,medium_airport,19.1581001282,-98.3713989258,MX,MX-PUE,Puebla,MMPB,PBC,"Puebla,MX"
1459,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,medium_airport,19.3967,-102.039001,MX,MX-MIC,Uruapan,MMPN,UPN,"Uruapan,MX"
1460,Licenciado Gustavo Díaz Ordaz International Airport,large_airport,20.680099487304688,-105.25399780273438,MX,MX-JAL,Puerto Vallarta,MMPR,PVR,"Puerto Vallarta,MX"
1461,Puerto Escondido International Airport,medium_airport,15.8769,-97.089103,MX,MX-OAX,Puerto Escondido,MMPS,PXM,"Puerto Escondido,MX"
1462,General Lucio Blanco International Airport,medium_airport,26.0089,-98.2285,MX,MX-TAM,Reynosa,MMRX,REX,"Reynosa,MX"
1463,General Abelardo L. Rodríguez International Airport,large_airport,32.541099548339844,-116.97000122070312,MX,MX-BCN,Tijuana,MMTJ,TIJ,"Tijuana,MX"
1464,General Francisco Javier Mina International Airport,medium_airport,22.2964000702,-97.8658981323,MX,MX-TAM,Tampico,MMTM,TAM,"Tampico,MX"
1465,Licenciado Adolfo Lopez Mateos International Airport,medium_airport,19.3370990753,-99.56600189210002,MX,MX-MEX,Toluca,MMTO,TLC,"Toluca,MX"
1466,Tapachula International Airport,medium_airport,14.7943000793,-92.3700027466,MX,MX-CHP,Tapachula,MMTP,TAP,"Tapachula,MX"
1467,Carlos Rovirosa Pérez International Airport,medium_airport,17.996999740600586,-92.81739807128906,MX,MX-TAB,Villahermosa,MMVA,VSA,"Villahermosa,MX"
1468,General Heriberto Jara International Airport,medium_airport,19.1459007263,-96.1873016357,MX,MX-VER,Veracruz,MMVR,VER,"Veracruz,MX"
1469,General Leobardo C. Ruiz International Airport,medium_airport,22.8971004486,-102.68699646,MX,MX-ZAC,Zacatecas,MMZC,ZCL,"Zacatecas,MX"
1470,Ixtapa Zihuatanejo International Airport,medium_airport,17.601600647,-101.460998535,MX,MX-GRO,Ixtapa,MMZH,ZIH,"Ixtapa,MX"
1471,Playa De Oro International Airport,medium_airport,19.1448,-104.558998,MX,MX-COL,Manzanillo,MMZO,ZLO,"Manzanillo,MX"
1472,Augusto C. Sandino (Managua) International Airport,medium_airport,12.14150047302246,-86.16819763183594,NI,NI-MN,Managua,MNMG,MGA,"Managua,NI"
1473,Enrique Malek International Airport,medium_airport,8.391,-82.434998,PA,PA-4,David,MPDA,DAV,"David,PA"
1474,Ruben Cantu Airport,medium_airport,8.085599899291992,-80.94529724121094,PA,PA-9,Santiago,MPSA,SYP,"Santiago,PA"
1475,Golfito Airport,medium_airport,8.654009819030762,-83.18219757080078,CR,CR-P,Golfito,MRGF,GLF,"Golfito,CR"
1476,Daniel Oduber Quiros International Airport,large_airport,10.5933,-85.544403,CR,CR-G,Liberia,MRLB,LIR,"Liberia,CR"
1477,Limon International Airport,medium_airport,9.95796012878418,-83.02200317382812,CR,CR-L,Puerto Limon,MRLM,LIO,"Puerto Limon,CR"
1478,Tobías Bolaños International Airport,medium_airport,9.95705,-84.139801,CR,CR-SJ,San Jose,MRPV,SYQ,"San Jose,CR"
1479,Les Cayes Airport,medium_airport,18.27109909057617,-73.78829956054688,HT,HT-SD,Les Cayes,MTCA,CYA,"Les Cayes,HT"
1480,Jacmel Airport,medium_airport,18.241100311279297,-72.51850128173828,HT,HT-SE,Jacmel,MTJA,JAK,"Jacmel,HT"
1481,Jérémie Airport,medium_airport,18.66309928894043,-74.17030334472656,HT,HT-GA,Jeremie,MTJE,JEE,"Jeremie,HT"
1482,Toussaint Louverture International Airport,medium_airport,18.57999992370605,-72.2925033569336,HT,HT-OU,Port-au-Prince,MTPP,PAP,"Port-au-Prince,HT"
1483,Port-de-Paix Airport,medium_airport,19.9335994720459,-72.84860229492188,HT,HT-NO,Port-de-Paix,MTPX,PAX,"Port-de-Paix,HT"
1484,Gustavo Rizo Airport,medium_airport,20.36529922485352,-74.5062026977539,CU,CU-14,Baracoa,MUBA,BCA,"Baracoa,CU"
1485,Carlos Manuel de Cespedes Airport,medium_airport,20.39640045166016,-76.62139892578125,CU,CU-12,Bayamo,MUBY,BYM,"Bayamo,CU"
1486,Maximo Gomez Airport,medium_airport,22.027099609375,-78.78959655761719,CU,CU-08,Ciego de Avila,MUCA,AVI,"Ciego de Avila,CU"
1487,Jaime Gonzalez Airport,medium_airport,22.149999618530277,-80.41419982910156,CU,CU-06,Cienfuegos,MUCF,CFG,"Cienfuegos,CU"
1488,Ignacio Agramonte International Airport,medium_airport,21.420299530029297,-77.84750366210938,CU,CU-09,Camaguey,MUCM,CMW,"Camaguey,CU"
1489,José Martí International Airport,large_airport,22.989200592041016,-82.40910339355469,CU,CU-03,Havana,MUHA,HAV,"Havana,CU"
1490,Playa Baracoa Airport,medium_airport,23.0328006744,-82.5793991089,CU,CU-15,Havana,MUPB,UPB,"Havana,CU"
1491,Frank Pais International Airport,medium_airport,20.785600662231445,-76.31510162353516,CU,CU-11,Holguin,MUHG,HOG,"Holguin,CU"
1492,Kawama Airport,medium_airport,23.124001,-81.301598,CU,CU-04,Varadero,MUKW,VRO,"Varadero,CU"
1493,Juan Gualberto Gomez International Airport,large_airport,23.034400939941406,-81.435302734375,CU,CU-04,Varadero,MUVR,VRA,"Varadero,CU"
1494,La Coloma Airport,medium_airport,22.33609962463379,-83.64189910888672,CU,CU-01,Pinar del Rio,MULM,LCL,"Pinar del Rio,CU"
1495,Orestes Acosta Airport,medium_airport,20.65390014648437,-74.92220306396484,CU,CU-11,Moa,MUMO,MOA,"Moa,CU"
1496,Sierra Maestra Airport,medium_airport,20.28809928894043,-77.08920288085938,CU,CU-12,Manzanillo,MUMZ,MZO,"Manzanillo,CU"
1497,Rafael Cabrera Airport,medium_airport,21.834699630737305,-82.78379821777344,CU,CU-99,Nueva Gerona,MUNG,GER,"Nueva Gerona,CU"
1498,Abel Santamaria Airport,medium_airport,22.49220085144043,-79.943603515625,CU,CU-05,Santa Clara,MUSC,SNU,"Santa Clara,CU"
1499,Alberto Delgado Airport,medium_airport,21.788299560546875,-79.99720001220703,CU,CU-07,Trinidad,MUTD,TND,"Trinidad,CU"
1500,Hermanos Ameijeiras Airport,medium_airport,20.98760032653809,-76.93579864501953,CU,CU-10,Las Tunas,MUVT,VTU,"Las Tunas,CU"
1501,Leonard M Thompson International Airport,medium_airport,26.5114,-77.083503,BS,BS-CO,Marsh Harbour,MYAM,MHH,"Marsh Harbour,BS"
1502,Lynden Pindling International Airport,large_airport,25.039,-77.466202,BS,BS-NP,Nassau,MYNN,NAS,"Nassau,BS"
1503,Changbaishan Airport,medium_airport,42.066944,127.602222,CN,CN-22,Baishan,ZYBS,NBS,"Baishan,CN"
1504,Rarotonga International Airport,large_airport,-21.2026996613,-159.805999756,CK,CK-U-A,Avarua,NCRG,RAR,"Avarua,CK"
1505,Nadi International Airport,medium_airport,-17.755399703979492,177.4429931640625,FJ,FJ-W,Nadi,NFFN,NAN,"Nadi,FJ"
1506,Nausori International Airport,medium_airport,-18.04330062866211,178.5590057373047,FJ,FJ-C,Nausori,NFNA,SUV,"Nausori,FJ"
1507,Gombe Lawanti International Airport,medium_airport,10.298889,10.9,NG,NG-GO,Gombe,DNGO,GMO,"Gombe,NG"
1508,Warri Airport,medium_airport,5.59611,5.81778,NG,NG-DE,Warri,DNSU,QRW,"Warri,NG"
1509,Funafuti International Airport,medium_airport,-8.525,179.195999,TV,TV-FUN,Funafuti,NGFU,FUN,"Funafuti,TV"
1510,Bonriki International Airport,medium_airport,1.38164,173.147003,KI,KI-G,Tarawa,NGTA,TRW,"Tarawa,KI"
1511,Niue International Airport,medium_airport,-19.079030990600582,-169.92559814453125,NU,NU-U-A,Alofi,NIUE,IUE,"Alofi,NU"
1512,Faleolo International Airport,medium_airport,-13.829999923706056,-172.00799560546875,WS,WS-AA,Apia,NSFA,APW,"Apia,WS"
1513,Pago Pago International Airport,medium_airport,-14.3310003281,-170.710006714,AS,AS-U-A,Pago Pago,NSTU,PPG,"Pago Pago,AS"
1514,Faa'a International Airport,large_airport,-17.553699,-149.606995,PF,PF-U-A,Papeete,NTAA,PPT,"Papeete,PF"
1515,Santo Pekoa International Airport,medium_airport,-15.505000114399998,167.220001221,VU,VU-SAM,Luganville,NVSS,SON,"Luganville,VU"
1516,Auckland International Airport,large_airport,-37.008099,174.792007,NZ,NZ-AUK,Auckland,NZAA,AKL,"Auckland,NZ"
1517,Taupo Airport,medium_airport,-38.73970031738281,176.08399963378906,NZ,NZ-WKO,Taupo,NZAP,TUO,"Taupo,NZ"
1518,Christchurch International Airport,large_airport,-43.48939895629883,172.53199768066406,NZ,NZ-CAN,Christchurch,NZCH,CHC,"Christchurch,NZ"
1519,Dunedin International Airport,medium_airport,-45.928101,170.197998,NZ,NZ-OTA,Dunedin,NZDN,DUD,"Dunedin,NZ"
1520,Gisborne Airport,medium_airport,-38.66329956054688,177.97799682617188,NZ,NZ-GIS,Gisborne,NZGS,GIS,"Gisborne,NZ"
1521,Hamilton International Airport,medium_airport,-37.8666992188,175.332000732,NZ,NZ-WKO,Hamilton,NZHN,HLZ,"Hamilton,NZ"
1522,Kerikeri Airport,medium_airport,-35.26279830932617,173.91200256347656,NZ,NZ-NTL,Kerikeri,NZKK,KKE,"Kerikeri,NZ"
1523,Kaitaia Airport,medium_airport,-35.06999969482422,173.28500366210938,NZ,NZ-NTL,Kaitaia,NZKT,KAT,"Kaitaia,NZ"
1524,Alexandra Aerodrome,medium_airport,-45.210495,169.371113,NZ,NZ-OTA,Alexandra,NZLX,ALR,"Alexandra,NZ"
1525,Hood Airport,medium_airport,-40.97330093383789,175.63400268554688,NZ,NZ-WGN,Masterton,NZMS,MRO,"Masterton,NZ"
1526,New Plymouth Airport,medium_airport,-39.00859832763672,174.1790008544922,NZ,NZ-TKI,New Plymouth,NZNP,NPL,"New Plymouth,NZ"
1527,Hawke's Bay Airport,medium_airport,-39.465801,176.869995,NZ,NZ-HKB,Napier,NZNR,NPE,"Napier,NZ"
1528,Nelson Airport,medium_airport,-41.298301696777344,173.2209930419922,NZ,NZ-NSN,Nelson,NZNS,NSN,"Nelson,NZ"
1529,Invercargill Airport,medium_airport,-46.41239929199219,168.31300354003906,NZ,NZ-STL,Invercargill,NZNV,IVC,"Invercargill,NZ"
1530,Rotorua Regional Airport,medium_airport,-38.10919952392578,176.31700134277344,NZ,NZ-BOP,Rotorua,NZRO,ROT,"Rotorua,NZ"
1531,Tauranga Airport,medium_airport,-37.67190170288086,176.1959991455078,NZ,NZ-BOP,Tauranga,NZTG,TRG,"Tauranga,NZ"
1532,Woodbourne Airport,medium_airport,-41.5182991027832,173.8699951171875,NZ,NZ-MBH,Blenheim,NZWB,BHE,"Blenheim,NZ"
1533,Wanaka Airport,medium_airport,-44.722954,169.248419,NZ,NZ-OTA,Wanaka,NZWF,WKA,"Wanaka,NZ"
1534,Wellington International Airport,large_airport,-41.3272018433,174.804992676,NZ,NZ-WGN,Wellington,NZWN,WLG,"Wellington,NZ"
1535,Jalalabad Airport,medium_airport,34.399799,70.498596,AF,AF-NAN,Jalalabad,OAJL,JAA,"Jalalabad,AF"
1536,Kabul International Airport,medium_airport,34.565899,69.212303,AF,AF-KAB,Kabul,OAKB,KBL,"Kabul,AF"
1537,Ahmad Shah Baba International Airport / Kandahar Airfield,medium_airport,31.5058,65.847801,AF,AF-KAN,Kandahar,OAKN,KDH,"Kandahar,AF"
1538,Kunduz Airport,medium_airport,36.6651,68.910797,AF,AF-KDZ,Kunduz,OAUZ,UND,"Kunduz,AF"
1539,Bahrain International Airport,large_airport,26.267295,50.63764,BH,BH-15,Manama,OBBI,BAH,"Manama,BH"
1540,Abha International Airport,medium_airport,18.2404,42.656601,SA,SA-14,Abha,OEAB,AHB,"Abha,SA"
1541,King Fahd International Airport,large_airport,26.471200942993164,49.79790115356445,SA,SA-04,Ad Dammam,OEDF,DMM,"Ad Dammam,SA"
1542,King Abdulaziz Air Base,large_airport,26.2654,50.152,SA,SA-04,Dhahran,OEDR,DHA,"Dhahran,SA"
